Age,BusinessTravel,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,Attrition,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
34,1.0,488,9,2,4,52,3,1,4449,16375,4,15,3,0,7,2,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
33,1.0,575,15,4,4,73,3,4,3452,20420,1,13,2,1,3,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
49,1.0,581,9,4,4,97,3,2,3420,12947,6,13,2,0,7,3,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
27,2.0,458,2,3,3,51,3,3,6811,3142,1,14,2,0,8,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
55,1.0,1146,2,2,3,52,4,2,5399,22384,3,15,1,1,15,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
27,1.0,1111,1,3,3,95,3,3,2889,6984,1,15,1,0,6,5,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
41,1.0,490,10,3,1,54,3,4,3291,23910,1,11,4,0,1,3,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
36,1.0,115,18,3,2,30,2,1,6811,5050,9,14,3,0,18,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,1.0,441,1,3,2,43,3,1,2741,10261,0,13,2,0,7,0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
32,1.0,1278,1,2,2,82,3,1,2610,2338,1,12,4,1,5,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,1.0,1258,8,3,3,73,3,2,4014,8758,7,16,4,1,10,3,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
28,1.0,267,1,2,3,80,3,4,2244,22154,1,23,4,1,3,3,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
29,2.0,1443,5,3,1,83,1,3,2093,26076,6,15,1,2,3,3,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
52,1.0,810,21,3,3,43,2,4,16835,21030,2,14,3,1,31,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26,1.0,691,2,3,3,57,3,1,3539,5033,1,16,4,1,7,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
35,2.0,408,10,4,2,73,4,2,6385,23553,1,18,2,0,10,5,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
40,1.0,1448,2,3,2,98,3,2,13320,17747,8,11,4,0,22,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
27,2.0,903,8,1,2,87,3,2,2559,18659,1,15,2,0,8,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
38,1.0,117,1,3,3,63,2,4,10435,20794,1,14,4,3,14,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
38,1.0,1220,6,2,3,76,2,4,3069,12695,3,13,4,0,7,6,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
34,0.0,750,5,5,1,56,3,3,3491,5355,1,12,3,1,15,2,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
45,2.0,804,2,3,4,69,3,4,4485,15397,3,12,1,1,10,4,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
30,1.0,1398,20,2,3,63,3,4,6179,2890,0,13,3,0,10,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36,1.0,185,7,3,2,73,3,4,10880,22887,2,13,4,1,17,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
46,0.0,1276,5,2,3,42,3,4,4187,6225,6,17,3,1,19,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
28,1.0,534,6,3,4,97,2,4,2726,5335,8,15,4,0,3,0,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
36,2.0,1302,6,2,1,80,2,1,6162,19345,1,18,3,0,10,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24,1.0,917,6,1,2,67,2,4,4735,4673,1,18,4,1,5,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
35,1.0,1146,2,3,4,42,3,2,4249,22812,0,18,2,1,6,3,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
29,1.0,454,8,3,3,98,1,4,2800,20293,1,17,3,0,1,3,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32,1.0,1219,2,4,2,46,3,1,7457,13119,1,13,2,0,9,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
55,1.0,645,3,2,3,81,3,1,17584,14394,6,19,4,3,24,3,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
60,1.0,829,24,4,2,57,3,4,3919,5197,6,18,3,1,19,2,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
36,1.0,1467,1,4,4,62,3,4,2226,4658,0,14,4,1,6,3,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
31,1.0,1443,5,4,2,65,2,2,7861,20328,4,21,4,3,9,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
36,0.0,691,1,4,3,96,3,1,5131,9069,3,13,2,1,6,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
29,1.0,723,26,3,4,79,3,4,2700,21526,1,19,1,1,1,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
29,1.0,929,4,4,2,64,3,4,4298,12888,0,14,4,2,6,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
51,0.0,1423,19,2,4,52,3,2,4621,26314,1,22,4,2,10,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36,1.0,920,15,4,3,95,3,3,2339,3666,1,20,1,1,10,3,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
32,1.0,981,8,4,4,96,3,3,3563,7975,5,14,3,0,6,2,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
31,1.0,922,3,3,1,83,1,3,2083,13939,3,12,4,0,8,2,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
33,1.0,267,9,3,4,44,3,1,4071,3156,1,13,3,0,10,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,1.0,465,9,2,1,43,3,4,4013,6207,1,13,4,0,10,2,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
33,1.0,1179,1,4,1,62,3,3,5484,13008,1,11,1,1,10,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
38,1.0,1400,2,4,3,91,3,3,17639,13494,0,15,2,0,21,2,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
36,1.0,855,17,4,4,97,3,3,5175,15276,0,14,3,1,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
38,1.0,836,2,1,4,90,3,4,1081,15276,5,15,3,2,15,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
38,1.0,192,2,3,4,66,3,4,9756,11162,6,24,4,2,10,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,1.0,1179,1,3,4,58,1,4,2510,15975,1,22,3,1,10,3,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
18,1.0,1337,24,3,1,58,3,4,2319,8059,1,17,3,0,1,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
33,0.0,1223,1,3,4,55,3,4,4001,17783,0,11,2,1,14,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
28,2.0,515,11,3,1,54,3,2,3646,4223,1,11,2,1,3,2,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
38,1.0,1210,2,2,1,96,4,4,8103,9150,6,12,2,0,11,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
31,1.0,1018,14,3,3,90,4,2,2367,14871,0,18,2,0,6,3,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
47,1.0,1147,8,3,1,56,3,2,2177,8952,4,14,3,0,8,3,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
24,1.0,543,5,2,2,79,3,2,1274,9068,1,20,2,0,1,2,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
30,0.0,911,2,3,4,97,3,1,5154,25796,9,13,2,0,12,3,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
36,2.0,895,1,3,4,81,4,4,6804,23683,2,13,3,1,10,4,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
53,1.0,756,2,4,1,36,2,4,4539,6698,9,18,3,2,10,2,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
31,0.0,1252,2,3,2,54,3,2,2700,23779,0,13,3,0,12,5,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
35,1.0,823,28,2,3,96,3,1,3033,11092,1,23,2,3,6,4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
55,1.0,621,6,2,2,66,3,3,16606,17689,8,22,4,0,30,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
29,1.0,1323,2,3,3,86,3,3,2088,15748,1,12,2,0,1,3,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
32,2.0,591,5,3,3,71,3,1,7441,22128,4,14,2,1,10,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34,1.0,994,16,3,2,86,2,3,2436,14961,1,12,3,0,4,2,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
38,1.0,891,4,5,1,76,2,1,4777,13384,2,17,3,0,16,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
35,1.0,1005,8,3,3,60,3,1,3838,16002,1,15,4,0,2,5,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
32,1.0,950,2,2,3,71,3,1,4968,23553,7,14,3,1,8,3,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
30,1.0,632,7,3,3,35,3,4,11916,25927,2,20,4,1,12,2,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
37,1.0,1362,10,5,3,64,3,3,2045,26999,4,12,1,1,7,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,1.0,600,5,2,2,62,3,4,7918,5456,1,11,4,0,10,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25,2.0,653,3,4,2,62,3,1,3978,22477,7,13,4,1,7,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
45,0.0,1176,18,3,2,87,3,4,6472,17674,4,18,3,0,9,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
36,1.0,477,29,4,3,73,3,4,5228,4554,0,11,3,2,16,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
32,1.0,1329,29,3,4,97,3,2,7642,19124,0,15,2,0,14,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
21,2.0,721,24,1,2,96,3,4,3838,17205,1,14,3,2,5,5,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
38,2.0,804,2,2,4,73,4,3,2926,25308,3,23,1,0,7,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23,1.0,793,6,2,4,81,3,3,2455,18869,6,13,4,0,4,2,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
24,1.0,459,2,1,4,78,3,3,2804,7143,1,13,1,1,1,3,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
46,1.0,995,2,2,2,65,3,3,2720,6881,9,12,3,1,14,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
28,2.0,793,1,3,3,49,2,3,2679,4297,0,20,3,0,3,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
31,2.0,118,2,3,1,66,1,3,5993,19715,4,12,1,0,13,3,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
45,1.0,704,1,2,2,74,3,1,8268,21026,5,13,2,0,12,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
21,1.0,1252,4,1,3,31,2,1,2966,18798,1,18,4,0,2,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
43,1.0,658,5,3,1,64,3,3,2238,9128,4,11,4,2,4,3,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
32,1.0,1098,1,3,4,64,3,3,2380,12828,1,14,2,2,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
45,1.0,465,9,4,1,85,3,3,7094,18398,7,17,3,1,10,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
32,2.0,971,28,3,3,51,3,1,4787,24301,5,14,2,0,5,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
38,1.0,1102,2,4,4,39,4,4,6893,19461,1,15,2,3,7,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
25,1.0,543,5,1,3,43,3,2,3867,5044,1,11,2,1,4,2,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
51,1.0,835,20,4,4,53,2,1,2743,17674,4,13,3,0,18,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
29,1.0,542,2,4,4,42,3,4,4505,7122,0,16,3,2,4,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34,1.0,240,6,2,3,55,3,4,16792,26312,1,21,3,0,14,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
59,1.0,1469,3,3,3,45,4,1,2370,23522,2,18,3,0,4,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
28,1.0,1107,15,4,4,51,3,2,2703,6179,1,11,3,0,5,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
23,1.0,515,2,1,4,40,2,2,2935,4223,1,12,4,0,1,2,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
43,1.0,1318,7,4,2,61,2,4,19665,20990,7,12,2,0,29,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
36,1.0,836,6,3,1,92,4,3,8966,20652,0,12,4,3,9,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
31,2.0,240,3,3,4,60,3,1,2232,15696,0,13,2,0,3,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
52,2.0,813,2,4,2,88,3,4,5467,13588,3,24,2,0,17,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
34,0.0,1015,10,3,4,32,2,2,4103,13352,8,12,4,1,9,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
33,2.0,797,23,1,1,54,3,4,3468,17810,3,15,1,1,8,6,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
27,1.0,827,2,4,3,85,4,2,4364,19609,4,13,2,0,8,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
39,1.0,1157,1,4,4,88,3,1,16659,14115,4,19,1,3,21,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
25,1.0,661,11,2,3,87,4,2,5561,14590,1,20,2,1,6,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
28,1.0,164,19,4,2,86,2,1,3931,22477,3,17,3,1,5,3,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41,1.0,942,3,2,4,81,2,4,6146,3356,2,14,3,0,10,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
34,1.0,995,26,3,1,90,3,3,4621,26085,0,17,1,0,6,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28,2.0,945,7,3,3,84,3,3,2014,14229,1,19,2,2,2,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
28,1.0,1370,2,4,2,37,3,4,2859,15986,1,13,4,0,5,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36,1.0,1169,24,2,2,95,3,3,10880,22929,2,14,3,0,18,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
39,1.0,718,2,4,4,96,1,4,6142,5718,1,21,4,1,10,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,1.0,490,29,3,4,67,3,4,4591,22957,1,12,4,0,11,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,1.0,440,2,2,3,87,2,3,2782,8456,1,19,3,2,1,5,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
29,1.0,1179,1,1,3,42,2,4,5769,13586,1,12,3,0,10,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
30,1.0,663,2,3,4,41,1,4,5206,14284,1,18,3,2,10,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,1.0,335,6,3,4,83,2,1,2093,7152,3,14,4,1,14,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,1.0,1076,2,2,3,66,3,1,13503,17011,2,13,4,1,21,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42,1.0,1328,10,2,1,92,2,2,10482,19383,7,22,4,1,24,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
42,1.0,559,11,4,1,58,3,3,4317,21643,2,17,3,0,16,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26,1.0,549,23,2,2,61,2,4,4663,14922,1,18,1,2,7,5,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
25,2.0,634,25,2,4,61,3,2,3983,5561,1,13,2,1,4,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
25,1.0,688,2,3,1,97,3,3,2061,7653,4,15,4,1,7,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
31,1.0,1387,16,4,2,59,3,2,2387,9867,6,11,3,0,4,3,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
30,1.0,1401,1,3,4,84,2,3,4877,20251,1,13,2,1,5,4,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
41,1.0,1181,17,3,4,96,3,2,3838,9100,1,11,1,1,10,3,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
34,1.0,836,27,3,2,61,3,4,5768,26493,5,17,2,1,8,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
27,0.0,1254,2,1,3,55,2,2,3204,20933,8,20,2,1,8,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
43,1.0,1475,1,3,3,80,3,1,2835,20284,8,18,4,1,8,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
19,1.0,722,25,2,3,73,2,3,1475,21703,1,13,1,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
36,2.0,703,7,2,3,77,3,4,4668,24483,8,15,4,0,4,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
58,1.0,1206,2,4,4,94,3,3,4777,19191,4,13,4,0,9,6,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
27,1.0,1146,4,3,3,68,3,3,6538,25388,0,19,3,1,6,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
31,1.0,1400,1,2,4,30,3,4,5855,14922,1,22,1,0,6,4,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
59,1.0,1476,4,3,3,66,3,3,18844,23364,5,12,2,1,28,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
56,1.0,479,1,2,3,85,1,1,10453,4297,4,12,3,1,24,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
50,1.0,630,16,4,1,72,3,4,16659,22645,4,13,4,1,29,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,1.0,950,7,2,4,62,3,1,4558,3064,1,12,4,1,10,5,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
37,1.0,1387,4,2,4,76,3,2,5674,3449,3,14,4,3,13,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
26,1.0,921,10,2,4,32,1,2,2274,18168,5,12,4,1,8,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
35,1.0,482,6,1,3,83,3,4,3346,17251,5,14,2,0,6,4,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
36,1.0,1245,2,4,3,78,3,4,5673,17663,0,11,1,1,17,5,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
36,1.0,1082,8,3,4,50,3,3,6712,15211,0,17,1,0,10,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
29,1.0,994,29,1,4,83,3,3,2911,15178,4,13,4,1,8,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
27,1.0,1349,10,2,4,68,3,3,4969,16577,0,11,4,1,9,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
44,1.0,1092,3,2,3,96,3,3,2559,26278,4,14,1,0,10,4,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
34,1.0,625,16,4,2,93,3,2,6125,23553,1,16,4,0,9,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
18,2.0,991,10,1,2,38,3,4,1569,23016,1,23,2,0,0,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
47,1.0,602,6,3,4,81,3,1,2127,18275,2,13,2,1,6,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35,0.0,365,14,3,4,88,3,3,2387,20364,1,20,4,1,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,1.0,506,5,3,4,94,3,3,2307,6069,1,17,1,1,10,6,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
46,1.0,561,6,4,3,90,2,3,2437,17089,9,14,3,0,18,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52,1.0,1167,7,4,2,43,1,3,19033,19805,3,11,2,1,28,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
47,1.0,882,1,3,1,98,3,4,19189,19562,3,13,2,0,25,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
44,0.0,1186,26,2,3,85,4,3,5980,19100,1,13,2,1,10,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
22,1.0,1018,9,3,4,59,3,4,2774,12127,1,11,2,0,2,3,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
42,2.0,1117,24,4,3,94,3,2,4108,15332,1,15,1,1,6,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
52,1.0,772,7,4,3,66,4,2,9725,18787,2,17,1,2,13,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,1.0,805,7,3,4,86,3,1,2684,8841,0,12,3,1,3,3,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
36,1.0,1311,2,3,4,34,2,3,4127,26009,5,13,3,0,9,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
43,1.0,855,9,3,2,95,2,1,4434,8952,4,16,3,1,8,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
36,1.0,1239,5,4,4,59,1,4,2177,25811,4,13,3,1,12,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39,1.0,660,2,3,4,51,3,4,2090,5355,4,11,2,1,8,2,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
30,1.0,1220,2,3,4,96,4,4,3591,24666,5,15,4,1,15,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
33,1.0,1351,29,1,2,56,3,4,6549,14004,9,12,4,0,6,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
36,1.0,933,2,3,4,75,4,3,3920,19294,3,22,2,1,5,2,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
45,1.0,541,6,3,4,69,3,2,19613,25364,3,14,4,0,26,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
35,1.0,1225,28,4,4,52,3,2,5980,8978,4,11,2,2,16,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40,1.0,1116,1,4,3,57,3,1,18172,6705,4,11,3,0,21,3,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
31,1.0,1277,2,4,2,88,4,4,9204,9129,1,11,4,0,10,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
38,1.0,1302,4,4,2,59,3,3,5253,19271,2,12,4,0,10,2,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
40,1.0,1299,8,3,1,52,3,3,2725,26314,1,15,3,0,2,5,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1
39,1.0,216,11,5,3,56,2,2,7978,12241,1,11,4,1,9,2,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
44,1.0,575,27,3,2,77,3,2,4244,5586,4,14,4,0,10,4,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
38,1.0,326,7,2,1,52,2,4,8793,19627,2,11,1,1,10,5,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
33,1.0,924,4,3,4,39,3,4,6586,9647,1,13,4,1,10,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
35,1.0,722,18,2,4,72,3,1,4014,6194,0,14,3,0,10,3,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
